id,rainfall
2190,0.4851324110628198
2191,0.4843961258578968
2192,0.4747229157785899
2193,0.4446026712607731
2194,0.43169038404354687
2195,0.46953845804509076
2196,0.4777095714794236
2197,0.4773564594252515
2198,0.47607717687349227
2199,0.45984535125498577
2200,0.48509637260080113
2201,0.4364834494165195
2202,0.4809911153699846
2203,0.48176735914626334
2204,0.45203397685572816
2205,0.40639301496270336
2206,0.4540287710020105
2207,0.4543390960976037
2208,0.4066369370733017
2209,0.4259836517886491
2210,0.43872518358299323
2211,0.45011405457797127
2212,0.46899387929134945
2213,0.5076948815259132
2214,0.4767614756988669
2215,0.4588143059783064
2216,0.4309875103716577
2217,0.48473176161603676
2218,0.4780642093869719
2219,0.457889168231277
2220,0.4764707165592698
2221,0.48132137795330776
2222,0.4725297256548531
2223,0.4827461921392687
2224,0.4768857380349282
2225,0.47730074184291293
2226,0.45245057480501477
2227,0.4704779630434409
2228,0.4689013436703419
2229,0.47347221422423474
2230,0.47021463145194725
2231,0.4761558079276379
2232,0.43776309842295635
2233,0.4716742911816903
2234,0.4732595884398837
2235,0.4124445079113729
2236,0.4480957544127019
2237,0.4801644588103445
2238,0.4484775254149369
2239,0.47123565728202177
2240,0.47331684649814926
2241,0.48248638002799976
2242,0.5066744018064477
2243,0.4794445556755037
2244,0.5057285147942672
2245,0.502932979009332
2246,0.47606652122056037
2247,0.48046484358076197
2248,0.47853500993743997
2249,0.4793685500742823
2250,0.4696633777416139
2251,0.4809144625000542
2252,0.5017818479125236
2253,0.46831547232609394
2254,0.4595269132172968
2255,0.44157763392012156
2256,0.42274001255081367
2257,0.47638203621836794
2258,0.47844168563991596
2259,0.4475216633736226
2260,0.5043085429161742
2261,0.47511409351969913
2262,0.48256139571192397
2263,0.5002781787577291
2264,0.5055406288121902
2265,0.47257462586890586
2266,0.48099902499912217
2267,0.507100147555938
2268,0.4511387334394648
2269,0.48085656834404633
2270,0.49722510639333467
2271,0.504837673462011
2272,0.45075241044518305
2273,0.49828762861888193
2274,0.5059889412760246
2275,0.5058618338968917
2276,0.5043388970288529
2277,0.4774048823207909
2278,0.5011039825025319
2279,0.49786975146297435
2280,0.49662588422296333
2281,0.49812961632987174
2282,0.501666917812859
2283,0.47574313827565506
2284,0.48171058723809024
2285,0.50256451821444
2286,0.5025231505535092
2287,0.49743886375850516
2288,0.47596847189958746
2289,0.4708120410195886
2290,0.5022443371568064
2291,0.4737840220907959
2292,0.4726451895954586
2293,0.5030000215039007
2294,0.48061692054652616
2295,0.4957355382400495
2296,0.502005144673971
2297,0.4766275217617075
2298,0.5033317543745224
2299,0.47325913893846805
2300,0.5001922741312748
2301,0.4651369834199633
2302,0.4716038961452208
2303,0.5071309796480821
2304,0.5026038300747582
2305,0.49745704973291194
2306,0.4973801485313706
2307,0.47274694390640715
2308,0.4758904164923198
2309,0.4966763322337006
2310,0.4590036181006868
2311,0.47324351301423173
2312,0.464060788743193
2313,0.4476795982226111
2314,0.47622129304854716
2315,0.4631269966439195
2316,0.5064204585207657
2317,0.5031803752988064
2318,0.5031015528297641
2319,0.47652431626659536
2320,0.49538639194145
2321,0.5005184038942628
2322,0.46498054159870533
2323,0.4816127355541878
2324,0.5044197370766261
2325,0.496221586169895
2326,0.5019590621341081
2327,0.5037512412714619
2328,0.5042377417207903
2329,0.5034159273324847
2330,0.5043358328485857
2331,0.4603170535292221
2332,0.421835141089975
2333,0.5006715488737316
2334,0.5069119730568723
2335,0.5049398650698806
2336,0.5085106487892244
2337,0.422872316456311
2338,0.5046403178021375
2339,0.45920122300052546
2340,0.4980736564372502
2341,0.4906695002625991
2342,0.4983113614258931
2343,0.43172716458289795
2344,0.49315714634755814
2345,0.4921395885104512
2346,0.47105029395291914
2347,0.4900712821042676
2348,0.49248015525863886
2349,0.4913861651385628
2350,0.4923056729860703
2351,0.4950340630718516
2352,0.4247779820964171
2353,0.4172082091877212
2354,0.41439547487325684
2355,0.430774858836136
2356,0.4924466351632126
2357,0.49698097683684433
2358,0.4992619972444607
2359,0.41676462305667095
2360,0.4972999801763393
2361,0.45433171396635397
2362,0.493451879478911
2363,0.4574334215802166
2364,0.49096837445499136
2365,0.5034869432119263
2366,0.5000809305924766
2367,0.5014721551822129
2368,0.49964024098875015
2369,0.48321013035611243
2370,0.49762044975374664
2371,0.49066408278020673
2372,0.43330495550708614
2373,0.49774807808984106
2374,0.455405027599549
2375,0.46254696933671047
2376,0.4560155136113263
2377,0.489898289316226
2378,0.5035548387535467
2379,0.4869590836538042
2380,0.4886691384988274
2381,0.4884313126708638
2382,0.47957629897937454
2383,0.44550439670639347
2384,0.44755110393239284
2385,0.45934904655648745
2386,0.4158016014671008
2387,0.45998942967520107
2388,0.4860196746473263
2389,0.42266295468946014
2390,0.4446153825088869
2391,0.4916599899514864
2392,0.42894867521846897
2393,0.4914588913281636
2394,0.4975892572260928
2395,0.4752402784895816
2396,0.5008528212919432
2397,0.4924991606766855
2398,0.4825471385228906
2399,0.4519040995105986
2400,0.4866364678722751
2401,0.45854077913993957
2402,0.4940319081534749
2403,0.48978366679720625
2404,0.5024199817589319
2405,0.49674373337193617
2406,0.5000001671785606
2407,0.4921002332962665
2408,0.4094507393244413
2409,0.49785606785391634
2410,0.4791972962941086
2411,0.5026726898665222
2412,0.4969920720203718
2413,0.4907407881905052
2414,0.501345943214623
2415,0.45322583974071884
2416,0.4945758013568451
2417,0.4958443057549341
2418,0.4933125805563021
2419,0.45003835022811334
2420,0.4530375927592454
2421,0.45198817945104547
2422,0.4993250631300598
2423,0.5066227990821576
2424,0.5001094567092264
2425,0.40683295633710753
2426,0.4517243321696457
2427,0.4569159533196704
2428,0.49335596822451616
2429,0.4322587478475587
2430,0.4934009236910441
2431,0.4996449933198419
2432,0.4966750246110503
2433,0.4585024793535485
2434,0.4996309878477872
2435,0.4903519477965116
2436,0.4934356038494306
2437,0.4738900998493179
2438,0.49913219147909305
2439,0.49065911262429457
2440,0.48500328560862177
2441,0.4924013291013643
2442,0.483597628069543
2443,0.4563096985623126
2444,0.5008635300790697
2445,0.4991086665906944
2446,0.5011508711585312
2447,0.5020208589596591
2448,0.5045186647929552
2449,0.4488466481674873
2450,0.5006917486945358
2451,0.5076132169708957
2452,0.5022173133538556
2453,0.5016750569113996
2454,0.5001585326316914
2455,0.4585746799415308
2456,0.45118155313219255
2457,0.48834939710332226
2458,0.501733234810532
2459,0.4820012169348291
2460,0.45822117830522535
2461,0.5068648831281671
2462,0.4871677068933528
2463,0.4958454994986921
2464,0.49287413470514163
2465,0.4990718051734556
2466,0.4690760967843284
2467,0.44100339012097345
2468,0.40560933537254173
2469,0.48566622015492883
2470,0.4449292969944045
2471,0.4110575108704584
2472,0.4907590855748606
2473,0.4705978257376491
2474,0.4383966070688839
2475,0.4134624552933891
2476,0.49195633353774826
2477,0.49479372401731025
2478,0.49366652040522396
2479,0.48055124851281317
2480,0.48874469536116977
2481,0.4925044038323665
2482,0.49255469697126264
2483,0.4973918740826789
2484,0.49406295615262935
2485,0.49866658264602776
2486,0.49425336564065764
2487,0.4996117099479151
2488,0.48496089449480034
2489,0.49632981892047406
2490,0.496525843804295
2491,0.4476493456281137
2492,0.49324368013693337
2493,0.48589931447877904
2494,0.5000709616513148
2495,0.4983657881612221
2496,0.49925043426387716
2497,0.47531133645830204
2498,0.49616492664779316
2499,0.4635646845292912
2500,0.47459755928819963
2501,0.49693366136953543
2502,0.4369381016842967
2503,0.4961040326412237
2504,0.49391535241392637
2505,0.4842379165407681
2506,0.49991875087905335
2507,0.4957742311144748
2508,0.4984426809582697
2509,0.43724759364290744
2510,0.4905763085050666
2511,0.49786439087164014
2512,0.49293895938502547
2513,0.5008081650985585
2514,0.49839151199781595
2515,0.5011061670265603
2516,0.4959877816956963
2517,0.4945292792579939
2518,0.4899969062884038
2519,0.5029660828121015
2520,0.46411569287063087
2521,0.4672306236027398
2522,0.46396105127724613
2523,0.4763920446979282
2524,0.4625598212020575
2525,0.4994103426195471
2526,0.43685787379552943
2527,0.4973121643384345
2528,0.4943804792184087
2529,0.4958948057893403
2530,0.49085087083102186
2531,0.5034612516539082
2532,0.4915913856977127
2533,0.4951106409816992
2534,0.4936762915548786
2535,0.45265124985353394
2536,0.4891210956855729
2537,0.5025732887762373
2538,0.4926912091036078
2539,0.48333471647704995
2540,0.4844085030938861
2541,0.49041469886230826
2542,0.48416117943362436
2543,0.48967859292249305
2544,0.49750821317658833
2545,0.4997751774305173
2546,0.5007328255060071
2547,0.5032553497826406
2548,0.49842793206044356
2549,0.5026153247084616
2550,0.47929138035851865
2551,0.48543117710650086
2552,0.49909027397114986
2553,0.5065368722831631
2554,0.5078743349745252
2555,0.48283300649450817
2556,0.500575015246685
2557,0.4609580302852548
2558,0.4818888505888873
2559,0.5010975935545179
2560,0.46407071061226174
2561,0.46040378480584626
2562,0.4673883631566911
2563,0.47537647557629226
2564,0.4843457416986241
2565,0.470879996709246
2566,0.5018045667875561
2567,0.47354443434445825
2568,0.4753828872865181
2569,0.4756158072354243
2570,0.4272363023200521
2571,0.40341289778421247
2572,0.47057339108200863
2573,0.4114392552311342
2574,0.3815269332924619
2575,0.500226784666802
2576,0.5041980534046104
2577,0.5035042290637566
2578,0.46195821223444505
2579,0.5041348273972648
2580,0.47418369522543563
2581,0.44715189441144093
2582,0.46966245909027793
2583,0.4773048348666952
2584,0.47015970830725407
2585,0.5037486533209916
2586,0.5028619933645067
2587,0.4191156191462249
2588,0.477386337461666
2589,0.4567407807101945
2590,0.4810457856033944
2591,0.4760616726844937
2592,0.48019722706918866
2593,0.4656420227605812
2594,0.5053711996871858
2595,0.4835037752343324
2596,0.45958930631693773
2597,0.4404989744296923
2598,0.47593532393533683
2599,0.4451197056345187
2600,0.4727115536997042
2601,0.5023589942431298
2602,0.46377510684943885
2603,0.41598982202594226
2604,0.4716483626773809
2605,0.504407062432952
2606,0.47788331297196046
2607,0.5058203177037125
2608,0.47495333784508753
2609,0.4803671913247868
2610,0.5072549151589582
2611,0.465168738108399
2612,0.46898204287423423
2613,0.4325658390809465
2614,0.49693589660128346
2615,0.5069499369983499
2616,0.5008565126154693
2617,0.5032034517583228
2618,0.5047775092402078
2619,0.4802527049303988
2620,0.4769110452405142
2621,0.4743068624652502
2622,0.5033054789732503
2623,0.5058287198293461
2624,0.4981209753282407
2625,0.501765897235456
2626,0.4579187320892119
2627,0.43893580439730623
2628,0.49909085850498575
2629,0.4622973737581047
2630,0.49708270750794636
2631,0.5055863293999352
2632,0.48458270889391264
2633,0.5018593919306258
2634,0.4629933347436708
2635,0.5015304731975385
2636,0.49561531069578946
2637,0.49847998206542776
2638,0.4702309247691757
2639,0.466754049617805
2640,0.5059356804745251
2641,0.5043273093908437
2642,0.500974245179977
2643,0.5000330624647568
2644,0.4995557832895683
2645,0.49958279236294983
2646,0.4955979717563096
2647,0.5027293590496175
2648,0.5041861644207046
2649,0.5023873741296446
2650,0.5022350878896134
2651,0.4944059001245611
2652,0.4960977817489126
2653,0.4930490939348099
2654,0.4970734626313068
2655,0.4747175407113147
2656,0.4996911998951468
2657,0.4846722287498856
2658,0.49820984765188336
2659,0.5045114163411732
2660,0.4965543495565828
2661,0.5041527244763655
2662,0.50312171726277
2663,0.4961314580056261
2664,0.4711750873934267
2665,0.47439212334801806
2666,0.4951228668624218
2667,0.4783388233077218
2668,0.496696600523544
2669,0.49901631018816184
2670,0.5000516010831537
2671,0.5017579124004651
2672,0.4980936377019865
2673,0.4964839642420805
2674,0.49700263372136205
2675,0.46903817793972086
2676,0.4933766611263873
2677,0.5011071159170235
2678,0.5024934239504885
2679,0.458355492933096
2680,0.46381196562801835
2681,0.5046864109601925
2682,0.5061938974005803
2683,0.49624515948991654
2684,0.5011642799389622
2685,0.495134096461582
2686,0.49864736124442244
2687,0.49820821165238743
2688,0.49922287967746765
2689,0.49887015333923745
2690,0.4971364314499362
2691,0.48303638576986774
2692,0.4997723232596642
2693,0.49726251405531885
2694,0.4943399012546867
2695,0.5032110263434739
2696,0.5081936959742103
2697,0.4920000546400202
2698,0.42315135079893446
2699,0.4453971605554429
2700,0.4104536842170644
2701,0.4978334036383393
2702,0.47287538158995657
2703,0.5080195505561711
2704,0.4485946442036489
2705,0.4170530076410571
2706,0.4990922869520621
2707,0.4508035136563677
2708,0.4929909425122247
2709,0.4233202774130616
2710,0.42322998707630044
2711,0.4296431428421865
2712,0.45687282758145586
2713,0.48560563162148884
2714,0.4783355801382874
2715,0.5000860419366341
2716,0.42186889975379654
2717,0.49772594098015555
2718,0.4156989704903603
2719,0.48706416941043856
2720,0.4158975004417965
2721,0.5008109447074018
2722,0.42747891004805655
2723,0.5001207718271775
2724,0.4243793053963386
2725,0.497514291931878
2726,0.424849113849734
2727,0.4796445220903333
2728,0.48855807254539724
2729,0.4857013261558693
2730,0.41997328805538536
2731,0.49717134048499956
2732,0.4869514067704902
2733,0.48924304702079785
2734,0.5031152918284335
2735,0.4842265940741243
2736,0.5009085751254585
2737,0.4144637360772263
2738,0.4850162148507578
2739,0.4596002052865108
2740,0.4517724752146183
2741,0.476939023765662
2742,0.42808752354721114
2743,0.4887672084904061
2744,0.4929176645801233
2745,0.44677049691436677
2746,0.4177658148839235
2747,0.4612553845600117
2748,0.4766923429159184
2749,0.41697280215745
2750,0.41633918123625424
2751,0.42402578031521154
2752,0.42963228988793245
2753,0.42165377059761744
2754,0.44619533584510745
2755,0.48022811695062206
2756,0.48153395846216307
2757,0.4239502671657499
2758,0.49015401607799997
2759,0.4269402023792278
2760,0.4450831443211474
2761,0.45285389457777026
2762,0.4892453924798822
2763,0.42040727119892063
2764,0.4314466225708296
2765,0.4907614575230733
2766,0.4945269729023896
2767,0.4464261358663631
2768,0.4520375728282355
2769,0.5048994346439407
2770,0.49196457356169015
2771,0.49471665008948634
2772,0.48765897445342665
2773,0.414200691073793
2774,0.46987576106968093
2775,0.4996627087795507
2776,0.4436647484361447
2777,0.5009233588850341
2778,0.485871412630022
2779,0.5030107130749946
2780,0.503625034474448
2781,0.48494420553172446
2782,0.5058630435901821
2783,0.48116569904692613
2784,0.5059520435435203
2785,0.5021522313310894
2786,0.4967773771222978
2787,0.4959628671236671
2788,0.49584861760662224
2789,0.490167560344128
2790,0.5033996377223086
2791,0.48150749471716364
2792,0.49855631124088806
2793,0.5050287923808948
2794,0.4770392065796624
2795,0.48196561647375613
2796,0.48762024229872747
2797,0.5070140349015241
2798,0.4904729876789796
2799,0.5030334564632184
2800,0.4939012251846209
2801,0.4763871787703365
2802,0.4980553299577348
2803,0.49443282177038794
2804,0.4961825301791397
2805,0.4960788371237701
2806,0.47639640364894237
2807,0.44777784365300943
2808,0.49555490324683743
2809,0.5042451911971445
2810,0.42505892634484
2811,0.5077925873362179
2812,0.5002683784069124
2813,0.5071203621673444
2814,0.5062303364661073
2815,0.4835389887717046
2816,0.48745249234363053
2817,0.4205975622747678
2818,0.468272677198319
2819,0.48916691393211414
2820,0.4727969419864634
2821,0.5001574711238467
2822,0.4490673848108829
2823,0.508583022179017
2824,0.5060210769703074
2825,0.48194406190993055
2826,0.4477911220923033
2827,0.49876347261919607
2828,0.4344150699338643
2829,0.5024482284710572
2830,0.442398026129495
2831,0.49386964395979016
2832,0.49298941714260824
2833,0.4851851163551245
2834,0.4660485338213623
2835,0.48916117585379115
2836,0.47598371350230106
2837,0.49631174898681507
2838,0.4974636993605624
2839,0.49249197425846836
2840,0.42964853286641597
2841,0.4577210875937123
2842,0.4853284052096665
2843,0.4924647816185936
2844,0.4815551371239316
2845,0.5010747873581642
2846,0.49102859316649405
2847,0.4849044949548572
2848,0.49770617759886127
2849,0.48527340965527516
2850,0.49240057503749457
2851,0.49606069196747554
2852,0.49390751390191695
2853,0.5044948489591553
2854,0.5031553969876275
2855,0.5047481857931216
2856,0.4962139139373384
2857,0.4979376130146158
2858,0.49669881213204403
2859,0.49633072331925343
2860,0.4874817547107252
2861,0.5001507610723399
2862,0.49915922866759993
2863,0.4988839715798723
2864,0.4981953063334835
2865,0.48692652445578855
2866,0.5022222784804086
2867,0.49842043339232533
2868,0.48896251548391234
2869,0.4752945478477885
2870,0.46900637516652777
2871,0.498079204932296
2872,0.5027848162366759
2873,0.4927415806963965
2874,0.49972164856874113
2875,0.496225303321938
2876,0.47417318657226293
2877,0.5032099881292317
2878,0.4962855696762743
2879,0.4930913318975546
2880,0.4974715593501813
2881,0.5041444835135147
2882,0.49571811572047847
2883,0.4982180100833097
2884,0.4767020777715614
2885,0.495026696447737
2886,0.4917188516769431
2887,0.48538090585285554
2888,0.5027713275109844
2889,0.4353101927178639
2890,0.46037304560622266
2891,0.4980344528228432
2892,0.49380683282623217
2893,0.4406377889083126
2894,0.4435900562656222
2895,0.480383801976693
2896,0.4929401636327227
2897,0.4332796685517746
2898,0.42395225351000987
2899,0.4873709859948031
2900,0.4364389205070852
2901,0.49553532639541176
2902,0.4649075751668925
2903,0.48107996181015744
2904,0.5002412798998479
2905,0.49582890834663085
2906,0.49157978452749684
2907,0.4991464663016173
2908,0.49653218819350525
2909,0.4860277232894208
2910,0.4877029058900241
2911,0.4916119057281162
2912,0.495565520966764
2913,0.5006311097160187
2914,0.5031376990437966
2915,0.4993240736560862
2916,0.4906130817913639
2917,0.4985398445394428
2918,0.5070950652933621
2919,0.4908864877598827
